node_id,scope,surface,kind,label_current,label_recommended,semantic_issue,severity,why_it_hurts,status,semantic_quality_score_1_5,cost_impact_launch_shell,cost_impact_diagnostics,cost_impact_compare,route_priority
TS-VALIDATION-STRIP,optimized,suite,status_strip,Сводка проверки набора испытаний,Сводка проверки набора испытаний,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-VAL-OK,optimized,suite,status_badge,Исправных строк,Исправных строк,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-VAL-WARN,optimized,suite,status_badge,Предупреждения,Предупреждения,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-VAL-ERR,optimized,suite,status_badge,Блокирующие ошибки,Блокирующие ошибки,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-VAL-STALE,optimized,suite,status_badge,Устаревшие ссылки,Устаревшие ссылки,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-BTN-VALIDATE,optimized,suite,primary_button,Проверить набор испытаний,Проверить набор испытаний,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-BTN-FIX-STALE,optimized,suite,secondary_button,Исправить устаревшие ссылки,Исправить устаревшие ссылки,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-MSG-BAR,optimized,suite,message_bar,Строка сообщений WS-SUITE,Строка сообщений WS-SUITE,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-BTN-SNAPSHOT,optimized,suite,primary_button,Собрать validated snapshot,Собрать validated snapshot,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-BTN-TO-BASELINE,optimized,suite,primary_button,Перейти к базовому прогону,Перейти к базовому прогону,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-BTN-EXPORT,optimized,suite,secondary_button,Экспортировать набор испытаний,Экспортировать набор испытаний,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-BTN-IMPORT,optimized,suite,secondary_button,Импортировать набор испытаний,Импортировать набор испытаний,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
TS-CARD-HANDOFF,optimized,suite,group_card,Карточка передачи в базовый прогон,Карточка передачи в базовый прогон,none,low,Подпись читается как предметная и не тащит лишнюю техническую семантику.,keep,5,0.0,0.0,0.0,low
