PAR_ID,FIELD_ID,FULL_NAME_RU,SHORT_NAME_RU,SYMBOL,UNIT,DATA_TYPE,STORAGE_FORMAT,INPUT_FORMAT,ALLOWED_VALUES,DEFAULT_VALUE,DEPENDENCIES,GROUP_ID,SOURCE_OF_TRUTH,CODE_LOCATION,GUI_SURFACES,ROLE_IN_LOGIC,VISIBILITY_ROLE,EDITABILITY,ACCESSIBILITY,WHY_AVAILABLE_OR_NOT,DERIVED_PRESENTATIONS,LEGENDS_AND_INDICATORS,TEST_AND_ACCEPTANCE_LINKS,STATUS,SOURCE_ID
PAR-0175,OPT-FLD-STAGE2-BUDGET,Бюджет stage2,Бюджет stage2,,минуты,number,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Бюджет финальной стадии.,stage_policy,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0176,OPT-FLD-BACKEND,Вычислительный backend,Вычислительный backend,,not_applicable,enum,as_declared,enum,Dask|Ray,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Какой distributed backend использовать.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0177,OPT-FLD-DIST-BUDGET,Бюджет distributed run,Бюджет distributed run,,минуты,number,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Общий budget для distributed coordinator.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0178,OPT-FLD-MAX-INFLIGHT,Максимум задач в полёте,Максимум задач в полёте,,шт.,integer,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Сколько candidate evaluations coordinator может держать одновременно.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0179,OPT-FLD-Q,Размер q-батча,Размер q-батча,,шт.,integer,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Размер пакета предложений на one step для distributed proposer.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0180,OPT-FLD-DEVICE,Устройство proposer,Устройство proposer,,not_applicable,enum,as_declared,enum,cpu|cuda|auto,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Где запускать proposer/surrogate слой.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0181,OPT-FLD-DB-ENGINE,Движок базы,Движок базы,,not_applicable,enum,as_declared,enum,sqlite|duckdb|postgres,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Какой storage использовать для distributed run history/resume.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0182,OPT-FLD-RESUME,Возобновлять run,Возобновлять run,,not_applicable,boolean,as_declared,as_declared,true|false,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Разрешено ли подхватывать старый distributed run по contract hash.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0183,OPT-FLD-RUN-ID-DIST,Идентификатор distributed run,Идентификатор distributed run,,not_applicable,text,as_declared,string,,,,GRP-OPT-CONTRACT,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Внешний идентификатор distributed coordinator run.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0184,OPT-FLD-STALE-TTL,TTL устаревания,TTL устаревания,,секунды,number,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Через сколько секунд pending worker считается stale.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0185,OPT-FLD-HV-LOG,Логировать hypervolume,Логировать hypervolume,,not_applicable,boolean,as_declared,as_declared,true|false,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Писать ли hypervolume / progress trace для distributed Pareto search.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0186,OPT-FLD-EXPORT-EVERY,Период экспорта,Период экспорта,,итераций,integer,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Как часто coordinator пишет export/results manifests.,distributed,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0187,OPT-FLD-N-INIT,Число начальных точек,Число начальных точек,,шт.,integer,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Число стартовых random/space-filling точек перед advanced proposer.,distributed_advanced,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0188,OPT-FLD-MIN-FEASIBLE,Минимум feasible before qNEHVI,Минимум feasible before qNEHVI,,шт.,integer,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Сколько feasible-кандидатов нужно перед включением advanced Pareto proposer.,distributed_advanced,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
PAR-0189,OPT-FLD-BOTORCH-RESTARTS,Число рестартов BoTorch,Число рестартов BoTorch,,шт.,integer,as_declared,as_declared,,,,GRP-OPT-RUN,objective_contract.json_and_optimization_run_contract.json,objective_contract.json; stage/coordinator runtime artifacts,WS-OPTIMIZATION,Сколько рестартов использовать в advanced BoTorch proposer.,distributed_advanced,editable_in_owner_workspace,tooltip_and_help_required,Параметр редактируется или показывается в WS-OPTIMIZATION; downstream access определяется pipeline matrix.,,,,covered,SRC-016
